Orientation Trunk AP,Orientation Thigh AP,Orientation Shank AP,Orientation Trunk ML,Angle Hip,Angle Knee,Ang Velocity Knee,Ang Velocity Hip,STS Phase,Placeholder,,
-6.80,-90.00,0.00,0.00,96.80,90.00,0.51,0.00,0.00,0.00,,
-6.80,-90.00,0.00,0.00,96.80,90.00,0.52,0.00,0.00,0.00,,
-6.80,-90.00,0.00,0.00,96.80,90.00,0.49,0.00,0.00,0.00,,
-8.50,-90.00,0.00,0.00,98.50,90.00,0.46,0.00,0.00,0.00,,
-8.50,-90.00,0.00,0.00,98.50,90.00,0.47,0.00,0.00,0.00,,
-8.50,-90.00,0.00,0.00,98.50,90.00,0.48,0.00,0.00,0.00,,
-10.20,-90.00,0.00,0.00,100.20,90.00,0.48,0.00,0.00,0.00,,
-10.20,-90.00,0.00,0.00,100.20,90.00,0.51,0.00,0.00,0.00,,
-10.20,-90.00,0.00,0.00,100.20,90.00,0.52,0.00,0.00,0.00,,
-11.90,-90.00,0.00,0.00,101.90,90.00,0.52,0.00,0.00,0.00,,
-11.90,-90.00,0.00,0.00,101.90,90.00,0.55,0.00,0.00,0.00,,
-11.90,-90.00,0.00,0.00,101.90,90.00,0.55,0.00,0.00,0.00,,
-11.90,-90.00,0.00,0.00,101.90,90.00,0.51,0.00,0.00,0.00,,
-13.60,-90.00,0.00,0.00,103.60,90.00,0.48,0.00,0.00,0.00,,
-13.60,-90.00,0.00,0.00,103.60,90.00,0.49,0.00,0.00,0.00,,
-13.60,-90.00,0.00,0.00,103.60,90.00,0.49,0.00,0.00,0.00,,
-15.30,-90.00,0.00,0.00,105.30,90.00,0.49,0.00,0.00,0.00,,
-15.30,-90.00,0.00,0.00,105.30,90.00,0.51,0.00,0.00,0.00,,
-15.30,-90.00,0.00,0.00,105.30,90.00,0.52,0.00,0.00,0.00,,
-17.00,-90.00,0.00,0.00,107.00,90.00,0.52,0.00,0.00,0.00,,
-17.00,-90.00,0.00,0.00,107.00,90.00,0.55,0.00,0.00,0.00,,
-17.00,-90.00,0.00,0.00,107.00,90.00,0.55,0.00,0.00,0.00,,
-17.00,-90.00,0.00,0.00,107.00,90.00,0.51,0.00,0.00,0.00,,
-18.70,-90.00,0.00,0.00,108.70,90.00,0.48,0.00,0.00,0.00,,
-18.70,-90.00,0.00,0.00,108.70,90.00,0.49,0.00,0.00,0.00,,
-18.70,-90.00,0.00,0.00,108.70,90.00,0.49,0.00,0.00,0.00,,
-18.70,-90.00,0.00,0.00,108.70,90.00,0.45,0.00,0.00,0.00,,
-18.70,-90.00,0.00,0.00,108.70,90.00,0.39,0.00,0.00,0.00,,
-18.70,-90.00,0.00,0.00,108.70,90.00,0.32,0.00,0.00,0.00,,
-17.00,-90.00,0.00,0.00,107.00,90.00,0.21,0.00,0.00,0.00,,
-17.00,-90.00,0.00,0.00,107.00,90.00,0.06,0.00,0.00,0.00,,
-17.00,-90.00,0.00,0.00,107.00,90.00,0.07,0.00,0.00,0.00,,
-17.00,-90.00,0.00,0.00,107.00,90.00,0.15,0.00,0.00,0.00,,
-15.30,-90.00,0.00,0.00,105.30,90.00,0.23,0.00,0.00,0.00,,
-15.30,-90.00,0.00,0.00,105.30,90.00,0.32,0.00,0.00,0.00,,
-15.30,-90.00,0.00,0.00,105.30,90.00,0.39,0.00,0.00,0.00,,
-13.60,-90.00,0.00,0.00,103.60,90.00,0.44,0.00,0.00,0.00,,
-13.60,-90.00,0.00,0.00,103.60,90.00,0.50,0.00,0.00,0.00,,
-13.60,-90.00,0.00,0.00,103.60,90.00,0.54,0.00,0.00,0.00,,
-11.90,-90.00,0.00,0.00,101.90,90.00,0.55,0.00,0.00,0.00,,
-11.90,-90.00,0.00,0.00,101.90,90.00,0.58,0.00,0.00,0.00,,
-11.90,-90.00,0.00,0.00,101.90,90.00,0.59,0.00,0.00,0.00,,
-11.90,-90.00,0.00,0.00,101.90,90.00,0.55,0.00,0.00,0.00,,
-10.20,-90.00,0.00,0.00,100.20,90.00,0.51,0.00,0.00,0.00,,
-10.20,-90.00,0.00,0.00,100.20,90.00,0.51,0.00,0.00,0.00,,
-10.20,-90.00,0.00,0.00,100.20,90.00,0.51,0.00,0.00,0.00,,
-8.50,-90.00,0.00,0.00,98.50,90.00,0.50,0.00,0.00,0.00,,
-8.50,-90.00,0.00,0.00,98.50,90.00,0.52,0.00,0.00,0.00,,
-8.50,-90.00,0.00,0.00,98.50,90.00,0.53,0.00,0.00,0.00,,
-6.80,-90.00,0.00,0.00,96.80,90.00,0.52,0.00,0.00,0.00,,
-6.80,-90.00,0.00,0.00,96.80,90.00,0.55,0.00,0.00,0.00,,
-6.80,-90.00,0.00,0.00,96.80,90.00,0.55,0.00,0.00,0.00,,
-6.80,-90.00,0.00,0.00,96.80,90.00,0.51,0.00,0.00,0.00,,
-5.10,-90.00,0.00,0.00,95.10,90.00,0.48,0.00,0.00,0.00,,
-5.10,-90.00,0.00,0.00,95.10,90.00,0.49,0.00,0.00,0.00,,
-5.10,-90.00,0.00,0.00,95.10,90.00,0.49,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.48,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.51,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.52,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.48,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.46,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.47,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.48,0.00,0.00,0.00,,
0.00,-90.00,0.00,0.00,90.00,90.00,0.48,0.00,0.00,0.00,,
0.00,-90.00,0.00,0.00,90.00,90.00,0.51,0.00,0.00,0.00,,
0.00,-90.00,0.00,0.00,90.00,90.00,0.52,0.00,0.00,0.00,,
1.70,-90.00,0.00,0.00,88.30,90.00,0.52,0.00,0.00,0.00,,
1.70,-90.00,0.00,0.00,88.30,90.00,0.55,0.00,0.00,0.00,,
1.70,-90.00,0.00,0.00,88.30,90.00,0.55,0.00,0.00,0.00,,
1.70,-90.00,0.00,0.00,88.30,90.00,0.51,0.00,0.00,0.00,,
3.40,-90.00,0.00,0.00,86.60,90.00,0.48,0.00,0.00,0.00,,
3.40,-90.00,0.00,0.00,86.60,90.00,0.49,0.00,0.00,0.00,,
3.40,-90.00,0.00,0.00,86.60,90.00,0.49,0.00,0.00,0.00,,
5.10,-90.00,0.00,0.00,84.90,90.00,0.49,0.00,0.00,0.00,,
5.10,-90.00,0.00,0.00,84.90,90.00,0.51,0.00,0.00,0.00,,
5.10,-90.00,0.00,0.00,84.90,90.00,0.52,0.00,0.00,0.00,,
6.80,-90.00,0.00,0.00,83.20,90.00,0.52,0.00,0.00,0.00,,
6.80,-90.00,0.00,0.00,83.20,90.00,0.55,0.00,0.00,0.00,,
6.80,-90.00,0.00,0.00,83.20,90.00,0.55,0.00,0.00,0.00,,
6.80,-90.00,0.00,0.00,83.20,90.00,0.51,0.00,0.00,0.00,,
8.50,-90.00,0.00,0.00,81.50,90.00,0.48,0.00,0.00,0.00,,
8.50,-90.00,0.00,0.00,81.50,90.00,0.49,0.00,0.00,0.00,,
8.50,-90.00,0.00,0.00,81.50,90.00,0.49,0.00,0.00,0.00,,
10.20,-90.00,0.00,0.00,79.80,90.00,0.48,0.00,1.00,0.00,,
10.20,-90.00,0.00,0.00,79.80,90.00,0.51,0.00,1.00,0.00,,
10.20,-90.00,0.00,0.00,79.80,90.00,0.52,0.00,1.00,0.00,,
10.20,-90.00,0.00,0.00,79.80,90.00,0.49,0.00,1.00,0.00,,
11.90,-90.00,0.00,0.00,78.10,90.00,0.46,0.00,1.00,0.00,,
11.90,-90.00,0.00,0.00,78.10,90.00,0.47,0.00,1.00,0.00,,
11.90,-90.00,0.00,0.00,78.10,90.00,0.48,0.00,1.00,0.00,,
13.60,-90.00,0.00,0.00,76.40,90.00,0.48,0.00,1.00,0.00,,
13.60,-90.00,0.00,0.00,76.40,90.00,0.51,0.00,1.00,0.00,,
13.60,-90.00,0.00,0.00,76.40,90.00,0.52,0.00,1.00,0.00,,
15.30,-90.00,0.00,0.00,74.70,90.00,0.52,0.00,1.00,0.00,,
15.30,-90.00,0.00,0.00,74.70,90.00,0.55,0.00,1.00,0.00,,
15.30,-90.00,0.00,0.00,74.70,90.00,0.55,0.00,1.00,0.00,,
15.30,-90.00,0.00,0.00,74.70,90.00,0.51,0.00,1.00,0.00,,
17.00,-90.00,0.00,0.00,73.00,90.00,0.48,0.00,1.00,0.00,,
17.00,-90.00,0.00,0.00,73.00,90.00,0.49,0.00,1.00,0.00,,
17.00,-90.00,0.00,0.00,73.00,90.00,0.49,0.00,1.00,0.00,,
18.70,-90.00,0.00,0.00,71.30,90.00,0.49,0.00,1.00,0.00,,
18.70,-90.00,0.00,0.00,71.30,90.00,0.51,0.00,1.00,0.00,,
18.70,-90.00,0.00,0.00,71.30,90.00,0.52,0.00,1.00,0.00,,
20.40,-90.00,0.00,0.00,69.60,90.00,0.52,0.00,1.00,0.00,,
20.40,-90.00,0.00,0.00,69.60,90.00,0.55,0.00,1.00,0.00,,
20.40,-90.00,0.00,0.00,69.60,90.00,0.55,0.00,1.00,0.00,,
20.40,-90.00,0.00,0.00,69.60,90.00,0.51,0.00,1.00,0.00,,
22.10,-90.00,0.00,0.00,67.90,90.00,0.48,0.00,1.00,0.00,,
22.10,-90.00,0.00,0.00,67.90,90.00,0.49,0.00,1.00,0.00,,
22.10,-90.00,0.00,0.00,67.90,90.00,0.49,0.00,1.00,0.00,,
23.80,-90.00,0.00,0.00,66.20,90.00,0.48,0.00,1.00,0.00,,
23.80,-90.00,0.00,0.00,66.20,90.00,0.51,0.00,1.00,0.00,,
23.80,-90.00,0.00,0.00,66.20,90.00,0.52,0.00,1.00,0.00,,
23.80,-90.00,0.00,0.00,66.20,90.00,0.49,0.00,1.00,0.00,,
23.80,-90.00,0.00,0.00,66.20,90.00,0.42,0.00,1.00,0.00,,
23.80,-90.00,0.00,0.00,66.20,90.00,0.35,0.00,1.00,0.00,,
23.80,-90.00,0.00,0.00,66.20,90.00,0.28,0.00,1.00,0.00,,
22.10,-90.00,0.00,0.00,67.90,90.00,0.17,0.00,1.00,0.00,,
22.10,-90.00,0.00,0.00,67.90,90.00,0.02,0.00,1.00,0.00,,
22.10,-90.00,0.00,0.00,67.90,90.00,0.11,0.00,1.00,0.00,,
20.40,-90.00,0.00,0.00,69.60,90.00,0.22,0.00,1.00,0.00,,
20.40,-90.00,0.00,0.00,69.60,90.00,0.34,0.00,1.00,0.00,,
20.40,-90.00,0.00,0.00,69.60,90.00,0.42,0.00,1.00,0.00,,
20.40,-90.00,0.00,0.00,69.60,90.00,0.44,0.00,1.00,0.00,,
18.70,-90.00,0.00,0.00,71.30,90.00,0.45,0.00,1.00,0.00,,
18.70,-90.00,0.00,0.00,71.30,90.00,0.49,0.00,1.00,0.00,,
18.70,-90.00,0.00,0.00,71.30,90.00,0.51,0.00,1.00,0.00,,
17.00,-90.00,0.00,0.00,73.00,90.00,0.52,0.00,1.00,0.00,,
17.00,-90.00,0.00,0.00,73.00,90.00,0.55,0.00,1.00,0.00,,
17.00,-90.00,0.00,0.00,73.00,90.00,0.56,0.00,1.00,0.00,,
15.30,-90.00,0.00,0.00,74.70,90.00,0.55,0.00,1.00,0.00,,
15.30,-90.00,0.00,0.00,74.70,90.00,0.57,0.00,1.00,0.00,,
15.30,-90.00,0.00,0.00,74.70,90.00,0.57,0.00,1.00,0.00,,
15.30,-90.00,0.00,0.00,74.70,90.00,0.53,0.00,1.00,0.00,,
13.60,-90.00,0.00,0.00,76.40,90.00,0.49,0.00,1.00,0.00,,
13.60,-90.00,0.00,0.00,76.40,90.00,0.50,0.00,1.00,0.00,,
13.60,-90.00,0.00,0.00,76.40,90.00,0.49,0.00,1.00,0.00,,
11.90,-90.00,0.00,0.00,78.10,90.00,0.49,0.00,1.00,0.00,,
11.90,-90.00,0.00,0.00,78.10,90.00,0.51,0.00,1.00,0.00,,
11.90,-90.00,0.00,0.00,78.10,90.00,0.52,0.00,1.00,0.00,,
11.90,-90.00,0.00,0.00,78.10,90.00,0.48,0.00,1.00,0.00,,
10.20,-90.00,0.00,0.00,79.80,90.00,0.46,0.00,1.00,0.00,,
10.20,-90.00,0.00,0.00,79.80,90.00,0.47,0.00,1.00,0.00,,
10.20,-90.00,0.00,0.00,79.80,90.00,0.48,0.00,1.00,0.00,,
8.50,-90.00,0.00,0.00,81.50,90.00,0.47,0.00,0.00,0.00,,
8.50,-90.00,0.00,0.00,81.50,90.00,0.50,0.00,0.00,0.00,,
8.50,-90.00,0.00,0.00,81.50,90.00,0.52,0.00,0.00,0.00,,
6.80,-90.00,0.00,0.00,83.20,90.00,0.52,0.00,0.00,0.00,,
6.80,-90.00,0.00,0.00,83.20,90.00,0.54,0.00,0.00,0.00,,
6.80,-90.00,0.00,0.00,83.20,90.00,0.55,0.00,0.00,0.00,,
6.80,-90.00,0.00,0.00,83.20,90.00,0.51,0.00,0.00,0.00,,
5.10,-90.00,0.00,0.00,84.90,90.00,0.48,0.00,0.00,0.00,,
5.10,-90.00,0.00,0.00,84.90,90.00,0.49,0.00,0.00,0.00,,
5.10,-90.00,0.00,0.00,84.90,90.00,0.49,0.00,0.00,0.00,,
3.40,-90.00,0.00,0.00,86.60,90.00,0.49,0.00,0.00,0.00,,
3.40,-90.00,0.00,0.00,86.60,90.00,0.51,0.00,0.00,0.00,,
3.40,-90.00,0.00,0.00,86.60,90.00,0.52,0.00,0.00,0.00,,
3.40,-90.00,0.00,0.00,86.60,90.00,0.49,0.00,0.00,0.00,,
1.70,-90.00,0.00,0.00,88.30,90.00,0.46,0.00,0.00,0.00,,
1.70,-90.00,0.00,0.00,88.30,90.00,0.47,0.00,0.00,0.00,,
1.70,-90.00,0.00,0.00,88.30,90.00,0.48,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.48,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.51,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.52,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.52,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.55,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.55,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.51,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.48,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.49,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.49,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.45,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.39,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.32,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.25,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.18,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.13,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.08,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.05,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.02,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.01,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.02,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.02,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.02,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.02,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.02,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.01,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.01,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.01,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.01,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.03,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.12,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.20,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.27,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.36,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.42,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.43,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.40,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.35,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.29,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.23,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.17,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.12,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.08,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.04,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
